,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,source,ID
84,2015-03-17,1426575600,73.2,48.6,61.9,73.2,48.6,61.9,51.0,70.3,0.0,0.0,0.0,,0.0,0.0,,6.8,257.8,1016.7,48.8,9.6,230.8,20.0,8.0,07:14:18,1426601658,19:15:00,1426644900,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,292
85,2017-08-16,1502866800,74.8,66.8,69.8,74.8,66.8,69.8,59.9,71.2,0.0,0.0,0.0,,0.0,0.0,19.7,12.6,211.4,1014.1,51.0,9.8,281.9,24.4,9.0,06:15:37,1502889337,19:38:13,1502937493,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,2872
86,2020-08-18,1597723200,88.9,71.3,79.1,92.0,71.3,80.5,70.4,77.2,0.0,0.0,0.0,,0.0,0.0,,7.2,227.0,1013.1,23.7,9.8,203.0,17.5,9.0,06:31:33,1597746693,19:53:02,1597794782,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,6098
87,2018-06-09,1528516800,83.8,66.9,73.9,84.8,66.9,74.1,64.8,75.0,0.01,100.0,4.17,['rain'],0.0,0.0,,7.9,141.1,1018.8,68.5,9.3,107.4,9.3,7.0,05:31:55,1528536715,20:27:39,1528590459,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs,3760
88,2015-08-23,1440302400,92.2,75.2,82.8,104.6,75.2,87.9,74.0,76.0,1.35,100.0,12.5,['rain'],0.0,0.0,46.0,17.3,189.3,1014.9,73.9,9.5,215.9,18.7,7.0,06:58:47,1440327527,20:00:48,1440374448,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,768
89,2018-01-20,1516428000,52.1,39.9,45.4,52.1,32.4,41.6,41.7,87.32,0.0,,0.0,,0.0,0.39,41.4,15.9,167.5,1011.4,56.4,9.1,33.7,2.8,1.0,07:33:31,1516455211,17:26:33,1516490793,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3330
90,2020-08-18,1597723200,90.5,75.3,80.0,99.5,75.3,82.5,73.9,82.99,0.05,,25.0,,0.0,0.0,18.3,11.9,135.5,1014.1,10.0,9.8,283.3,24.5,8.0,06:58:34,1597748314,20:00:54,1597795254,1.0,Rain,Clear conditions throughout the day with rain.,rain,obs,6132
91,2015-01-31,1422684000,63.6,46.9,55.3,63.6,43.7,54.0,47.3,74.4,0.0,0.0,0.0,,0.0,0.0,24.2,15.1,98.2,1020.4,57.1,9.3,61.7,5.3,2.0,07:13:38,1422710018,17:59:21,1422748761,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,338
92,2016-12-27,1482818400,30.1,25.8,28.0,25.9,14.3,18.3,18.5,67.5,0.0,0.0,0.0,,0.0,0.0,30.1,17.0,268.9,1021.1,45.3,9.9,103.2,8.8,4.0,07:18:04,1482844684,16:27:15,1482877635,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2171
93,2017-04-22,1492844400,71.1,52.8,61.5,71.1,52.8,61.5,49.3,65.8,0.0,0.0,0.0,,0.0,0.0,,14.9,151.5,1014.7,21.2,9.9,230.3,20.0,9.0,06:19:19,1492867159,19:51:11,1492915871,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2521
94,2016-11-09,1478674800,61.9,31.3,45.2,61.9,31.3,44.3,22.9,47.1,0.0,0.0,0.0,,0.0,0.0,25.3,17.4,137.1,1023.8,0.0,8.3,192.9,16.6,7.0,06:47:37,1478699257,17:19:35,1478737175,0.34,Clear,Clear conditions throughout the day.,clear-day,obs,2034
95,2020-12-04,1607058000,52.2,44.8,47.8,52.2,40.9,45.3,34.4,61.33,0.08,,25.0,,0.0,0.0,23.0,11.9,233.3,1016.9,92.1,9.7,58.5,2.3,1.0,07:04:16,1607083456,16:28:34,1607117314,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs,6427
96,2017-09-10,1505026800,73.4,53.6,63.1,73.4,53.6,63.1,53.1,73.9,0.0,0.0,0.0,,0.0,0.0,,8.6,129.5,1024.9,41.0,9.6,237.5,20.6,7.0,06:41:16,1505050876,19:31:16,1505097076,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,2937
97,2016-06-14,1465884000,67.9,50.5,60.5,67.9,50.5,60.5,37.8,45.9,0.05,100.0,12.5,['rain'],0.0,0.0,34.5,19.1,263.5,1009.4,51.7,9.8,289.7,24.9,9.0,06:03:05,1465905785,21:28:15,1465961295,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,obs,1618
98,2018-04-17,1523941200,85.3,60.0,71.7,83.8,60.0,71.5,52.6,52.55,0.0,,0.0,,0.0,0.0,26.5,17.8,181.6,,0.0,9.9,487.8,24.6,10.0,06:52:58,1523965978,20:00:06,1524013206,0.01,Clear,Clear conditions throughout the day.,clear-day,obs,3625
99,2020-07-13,1594616400,84.8,64.0,75.7,86.8,64.0,76.4,63.4,67.23,0.0,,0.0,,0.0,0.0,31.5,20.2,123.5,1011.2,29.4,9.9,343.0,24.7,8.0,05:41:32,1594636892,20:58:30,1594691910,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,obs,6077
100,2015-08-29,1440831600,105.8,82.5,94.9,101.9,81.2,91.8,47.8,21.7,0.02,100.0,4.17,['rain'],0.0,0.0,47.2,17.0,226.0,1008.3,4.0,9.9,309.4,26.7,9.0,06:09:30,1440853770,19:12:45,1440900765,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,obs,787
101,2016-02-05,1454648400,44.3,29.1,37.2,41.2,25.8,32.7,15.5,42.3,0.0,0.0,0.0,,0.0,0.0,23.2,12.3,295.5,1024.4,26.2,9.9,185.9,16.1,7.0,07:21:23,1454674883,17:54:15,1454712855,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1248
102,2018-01-01,1514782800,26.1,14.0,19.3,15.0,-0.6,5.9,3.8,50.9,0.0,0.0,0.0,,0.0,0.0,23.0,16.6,137.3,1035.9,31.7,9.9,58.0,4.9,3.0,07:49:13,1514810953,17:40:43,1514846443,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3275
103,2015-09-23,1442988000,85.8,60.0,71.8,82.7,60.0,71.1,41.2,35.0,0.0,0.0,0.0,,0.0,0.0,,12.9,179.5,1012.2,15.1,9.9,249.4,21.5,8.0,07:15:48,1443014148,19:23:22,1443057802,0.36,Clear,Clear conditions throughout the day.,clear-day,obs,857
104,2019-10-06,1570345200,85.4,49.6,65.7,82.3,49.6,65.2,42.1,47.09,0.0,,0.0,,0.0,0.0,,6.9,163.8,1016.2,0.9,9.9,231.7,10.8,4.0,07:04:51,1570370691,18:40:10,1570412410,0.29,Clear,Clear conditions throughout the day.,clear-day,obs,5088
105,2016-09-06,1473138000,90.9,73.9,82.1,98.4,73.9,85.3,71.6,71.6,0.0,0.0,0.0,,0.0,0.0,24.0,14.7,153.2,1011.3,35.6,9.9,232.3,20.2,8.0,06:55:42,1473162942,19:47:24,1473209244,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1862
106,2015-02-13,1423810800,76.6,54.1,63.4,76.6,54.1,63.4,35.4,36.2,0.0,0.0,0.0,,0.0,0.0,33.3,19.8,114.4,1017.9,0.0,9.9,210.5,18.1,8.0,07:07:31,1423836451,18:06:21,1423875981,0.82,Clear,Clear conditions throughout the day.,clear-day,obs,154
107,2015-11-10,1447138800,62.7,33.9,47.6,62.7,28.3,45.0,10.0,24.8,0.0,0.0,0.0,,0.8,0.2,36.8,21.9,226.7,1005.0,9.4,9.9,166.2,14.4,6.0,06:36:26,1447162586,16:49:54,1447199394,1.0,Clear,Clear conditions throughout the day.,snow,obs,1161
108,2019-05-06,1557126000,84.2,67.5,76.2,81.3,67.5,75.4,29.2,17.9,0.0,0.0,0.0,,0.0,0.0,27.7,13.1,181.9,1006.3,16.8,9.9,232.9,20.1,8.0,05:34:31,1557146071,19:13:53,1557195233,0.01,Clear,Clear conditions throughout the day.,clear-day,obs,4699
109,2015-05-31,1433048400,80.8,63.0,71.2,81.6,63.0,71.3,62.6,76.5,0.0,0.0,0.0,,0.0,0.0,16.1,9.2,276.4,,8.4,9.8,346.5,29.9,10.0,06:18:12,1433071092,20:22:22,1433121742,0.47,Clear,Clear conditions throughout the day.,clear-day,obs,504
110,2019-05-16,1557982800,85.5,62.2,74.3,85.1,62.2,74.4,61.2,66.4,0.0,0.0,0.0,,0.0,0.0,19.7,11.9,218.0,1015.0,4.7,9.6,306.3,26.5,9.0,06:16:48,1558005408,20:11:42,1558055502,0.46,Clear,Clear conditions throughout the day.,clear-day,obs,4733
111,2020-05-18,1589778000,50.7,48.3,49.7,50.7,41.4,45.4,48.7,96.4,1.52,100.0,91.67,['rain'],0.0,0.0,34.9,22.9,56.0,,99.3,5.4,42.2,3.8,2.0,05:20:41,1589797241,20:19:56,1589851196,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs,5821
112,2016-05-09,1462770000,81.4,64.5,72.4,84.6,64.5,72.9,66.0,81.0,0.0,0.0,0.0,,0.0,0.0,21.8,14.8,151.8,1009.3,57.7,9.9,261.6,22.5,9.0,06:25:54,1462793154,20:04:28,1462842268,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1531
113,2017-10-05,1507179600,89.8,75.0,81.4,100.1,75.0,85.2,75.1,82.7,0.5,100.0,25.0,['rain'],0.0,0.0,25.3,18.0,69.8,1015.5,45.5,9.2,239.3,20.8,8.0,07:25:03,1507206303,19:12:43,1507248763,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs,3019
114,2015-11-20,1447995600,64.3,43.4,52.0,64.3,42.0,51.3,38.8,64.6,0.0,0.0,0.0,,0.0,0.0,,6.9,259.1,1021.7,16.5,9.9,170.6,14.7,7.0,07:15:49,1448021749,17:32:59,1448058779,0.32,Clear,Clear conditions throughout the day.,clear-day,obs,1024
115,2018-02-27,1519718400,33.2,22.0,28.8,32.1,13.7,21.1,23.0,78.7,0.0,0.0,0.0,,0.0,4.0,25.3,15.9,171.5,1019.7,80.8,9.0,59.5,5.0,3.0,06:31:14,1519741874,17:29:07,1519781347,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3449
116,2016-04-19,1461038400,87.1,53.0,70.9,83.9,53.0,70.0,42.8,40.0,0.0,0.0,0.0,,0.0,0.0,,6.8,252.0,1019.8,79.2,9.9,219.3,19.0,8.0,06:45:44,1461062744,20:00:16,1461110416,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1474
117,2015-05-12,1431403200,92.4,76.0,82.7,96.3,76.0,85.0,69.5,66.0,0.01,100.0,4.17,['rain'],0.0,0.0,31.1,21.4,160.5,1021.0,66.3,9.9,258.8,22.3,8.0,06:35:16,1431426916,20:11:45,1431475905,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,441
118,2019-03-09,1552114800,64.8,42.0,54.4,64.8,38.5,53.6,31.0,42.9,0.0,0.0,0.0,,0.0,0.0,,8.1,178.4,1013.3,4.7,9.9,189.4,16.3,7.0,06:48:15,1552139295,18:33:04,1552181584,0.04,Clear,Clear conditions throughout the day.,clear-day,obs,4676
119,2020-06-27,1593234000,77.2,67.0,71.3,77.2,67.0,71.3,64.6,80.2,0.01,100.0,4.17,['rain'],0.0,0.0,25.8,10.7,233.6,1017.5,45.8,7.8,186.7,16.1,7.0,05:25:15,1593253515,20:00:06,1593306006,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,5964
120,2017-05-28,1495944000,96.5,76.2,86.3,103.8,76.2,90.2,69.1,58.3,0.0,0.0,0.0,,0.0,0.0,19.7,11.5,281.2,1016.3,19.5,9.9,329.1,28.4,10.0,06:29:55,1495967395,20:06:04,1496016364,0.05,Clear,Clear conditions throughout the day.,clear-day,obs,2608
121,2016-09-30,1475208000,59.4,56.8,57.8,59.4,56.8,57.8,53.4,85.5,0.24,100.0,66.67,['rain'],0.0,0.0,27.1,19.7,35.9,1025.7,99.9,5.4,76.0,6.6,3.0,06:52:41,1475232761,18:39:43,1475275183,1.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs,1927
122,2015-10-14,1444795200,75.6,44.8,58.6,75.6,44.8,58.6,48.4,74.0,0.0,0.0,0.0,,0.0,0.0,19.7,7.0,275.8,1015.1,0.2,9.9,228.8,19.8,8.0,07:43:12,1444822992,19:06:23,1444863983,0.01,Clear,Clear conditions throughout the day.,clear-day,obs,912
123,2019-05-22,1558497600,91.0,74.8,81.7,91.3,74.8,82.6,67.3,63.6,0.0,0.0,0.0,,0.0,0.0,20.8,15.2,130.2,1018.5,27.4,9.9,306.6,26.4,9.0,06:29:50,1558520990,20:18:07,1558570687,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5437
124,2017-01-24,1485234000,44.7,37.0,39.6,38.2,28.6,31.7,35.1,84.3,0.01,100.0,4.17,['rain'],0.0,0.0,28.9,20.8,297.2,999.0,80.7,9.7,104.9,9.0,4.0,07:20:10,1485260410,17:14:59,1485296099,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,2258
125,2019-09-25,1569387600,90.8,71.2,80.1,97.1,71.2,81.8,68.5,69.7,0.0,0.0,0.0,,0.0,0.0,,8.0,288.9,1013.1,11.8,9.9,245.2,21.1,8.0,06:49:36,1569412176,18:52:54,1569455574,0.93,Clear,Clear conditions throughout the day.,clear-day,obs,5067
126,2020-04-16,1587013200,83.9,44.0,64.2,81.1,39.0,62.7,37.0,44.23,0.0,,0.0,,0.0,0.0,36.5,24.2,193.3,1009.7,10.3,9.9,522.7,28.2,10.0,07:14:45,1587039285,20:19:36,1587086376,0.83,Clear,Clear conditions throughout the day.,clear-day,obs,5749
127,2017-05-13,1494651600,78.3,47.7,61.0,78.3,46.5,60.8,44.4,58.9,0.0,0.0,0.0,,0.0,0.0,27.1,17.2,176.4,1010.9,51.1,9.9,296.7,25.8,9.0,05:30:32,1494671432,20:06:42,1494724002,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2576
128,2019-12-28,1577520000,54.9,35.6,44.7,54.9,32.9,43.4,34.8,69.58,0.0,,0.0,,0.0,0.0,,5.8,134.4,1020.8,0.0,9.9,223.2,10.4,5.0,07:04:02,1577545442,16:51:04,1577580664,0.03,Clear,Clear conditions throughout the day.,clear-day,obs,5319
129,2016-12-13,1481605200,43.6,37.5,41.1,42.8,35.1,38.8,26.8,56.8,0.0,0.0,0.0,,0.0,0.0,,8.2,146.3,1020.3,18.4,9.9,51.5,4.5,2.0,07:18:17,1481631497,16:43:53,1481665433,0.5,Clear,Clear conditions throughout the day.,clear-day,obs,2126
130,2018-11-02,1541138400,60.1,41.0,48.5,60.1,35.4,44.1,37.5,67.04,0.01,,4.17,,0.0,0.0,44.9,29.9,237.4,1015.8,69.3,9.9,109.1,7.9,4.0,08:05:00,1541167500,18:17:44,1541204264,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,4158
131,2020-09-10,1599721200,78.1,61.9,68.6,78.1,61.9,68.6,60.4,77.2,0.0,0.0,0.0,,0.0,0.0,,8.3,157.5,1014.6,17.8,6.4,176.4,15.2,6.0,06:33:03,1599744783,19:05:30,1599789930,0.76,Clear,Clear conditions throughout the day.,clear-day,obs,6165
132,2015-08-02,1438491600,98.1,72.3,84.8,98.5,72.3,85.9,65.9,58.3,0.0,0.0,0.0,,0.0,0.0,16.1,13.6,127.0,1012.2,5.7,9.9,334.6,28.9,10.0,06:42:16,1438515736,20:14:20,1438564460,0.53,Clear,Clear conditions throughout the day.,clear-day,obs,695
133,2018-01-31,1517378400,33.9,10.4,27.2,25.2,-10.8,15.2,19.3,72.1,0.0,0.0,0.0,,0.0,5.9,36.5,29.9,289.5,1009.5,38.7,8.9,102.9,8.7,4.0,07:36:52,1517405812,17:27:37,1517441257,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3367
134,2019-01-04,1546581600,61.8,38.3,48.6,61.8,33.7,46.8,39.8,72.98,0.0,,0.0,,0.0,0.0,,11.5,261.3,1017.4,3.3,9.8,287.0,12.4,6.0,07:17:48,1546607868,17:35:25,1546644925,0.99,Clear,Clear conditions throughout the day.,clear-day,obs,4508
135,2017-08-01,1501563600,94.6,70.1,82.5,96.2,70.1,83.8,64.5,56.7,0.0,0.0,0.0,,0.0,0.0,,11.2,133.9,1015.5,21.2,9.9,279.7,24.1,10.0,06:45:01,1501587901,20:24:34,1501637074,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2825
136,2018-05-24,1527134400,71.9,56.0,65.8,71.9,56.0,65.8,53.4,65.08,0.0,,0.0,,0.0,0.0,,6.9,158.8,1021.8,0.0,9.8,409.1,23.6,9.0,05:59:56,1527155996,20:47:43,1527209263,0.37,Clear,Clear conditions throughout the day.,clear-day,obs,3737
137,2017-12-20,1513746000,46.1,29.9,38.2,43.1,23.1,34.5,25.7,63.1,0.0,0.0,0.0,,0.0,0.0,,8.1,147.0,1018.2,3.8,9.1,97.5,8.3,4.0,07:53:46,1513774426,17:15:47,1513808147,0.02,Clear,Clear conditions throughout the day.,clear-day,obs,3222
138,2020-08-02,1596348000,101.4,71.6,86.7,97.1,71.6,84.3,42.2,22.7,0.0,0.0,0.0,,0.0,0.0,18.3,13.5,181.7,1008.8,2.4,9.9,330.2,28.6,10.0,06:26:16,1596371176,20:41:12,1596422472,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,6020
139,2015-04-17,1429246800,77.4,48.2,63.7,77.4,48.2,63.6,45.8,56.2,0.0,0.0,0.0,,0.0,0.0,,9.2,215.3,1017.4,42.9,8.8,268.5,23.4,9.0,06:07:21,1429268841,19:33:08,1429317188,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,380
140,2017-09-17,1505631600,65.8,48.9,55.7,65.8,47.2,55.6,47.8,75.6,0.17,100.0,20.83,['rain'],0.0,0.0,35.3,23.3,177.1,1010.2,70.0,9.2,133.2,11.7,4.0,06:50:42,1505656242,19:18:10,1505701090,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,2960
141,2018-05-07,1525665600,89.9,71.0,78.6,88.5,71.0,78.2,60.7,59.1,0.0,0.0,0.0,,0.0,0.0,23.0,16.8,176.5,1014.9,11.2,9.9,317.2,27.7,10.0,06:39:57,1525689597,20:04:19,1525737859,0.73,Clear,Clear conditions throughout the day.,clear-day,obs,3672
142,2018-02-06,1517904000,69.5,53.0,58.7,69.5,53.0,58.7,52.1,80.1,0.0,0.0,0.0,,0.0,0.0,,11.1,158.5,1016.2,43.2,6.5,133.8,11.5,6.0,06:43:11,1517928191,17:27:03,1517966823,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,3388
143,2020-12-28,1609142400,46.9,33.6,38.9,44.9,27.9,35.3,34.4,84.31,0.0,,4.17,,0.0,0.0,15.0,9.6,88.2,1017.8,0.3,9.9,181.1,6.5,3.0,07:57:50,1609171070,16:37:38,1609202258,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,6470
144,2017-03-16,1489636800,61.2,40.6,49.7,61.2,35.2,47.4,24.2,40.3,0.0,0.0,0.0,,0.0,0.0,20.8,13.1,283.3,1027.1,0.1,9.9,290.9,25.2,10.0,07:32:45,1489663965,19:33:54,1489707234,0.57,Clear,Clear conditions throughout the day.,clear-day,obs,2433
145,2016-11-20,1479621600,51.6,27.3,38.9,51.6,20.5,35.7,23.7,56.6,0.0,0.0,0.0,,0.0,0.0,,11.9,89.4,1026.4,2.2,9.9,116.5,10.2,5.0,07:07:50,1479647270,17:00:07,1479682807,0.71,Clear,Clear conditions throughout the day.,clear-day,obs,2063
146,2017-05-20,1495263600,91.7,52.3,71.6,88.9,52.3,70.8,45.9,43.5,0.0,0.0,0.0,,0.0,0.0,,14.9,260.8,1012.8,0.2,9.9,347.6,29.9,10.0,05:53:42,1495284822,20:14:40,1495336480,0.83,Clear,Clear conditions throughout the day.,clear-day,obs,2599
147,2016-05-25,1464148800,85.9,76.3,80.7,89.1,76.3,82.1,66.3,62.2,0.02,100.0,4.17,['rain'],0.0,0.0,24.3,17.8,77.2,1020.8,22.1,9.8,300.1,25.9,9.0,06:30:45,1464172245,20:05:26,1464221126,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,1566
148,2015-06-12,1434081600,86.9,69.5,75.4,94.9,69.5,76.3,66.8,75.3,0.81,100.0,33.33,['rain'],0.0,0.0,39.1,18.0,231.4,1010.5,48.6,9.7,153.0,13.2,6.0,06:13:50,1434104030,21:15:21,1434158121,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,553
149,2019-06-05,1559714400,73.2,53.3,63.2,73.2,53.3,63.2,42.2,49.37,0.01,,4.17,,0.0,0.0,27.7,10.9,175.0,1012.8,52.1,9.9,347.4,21.3,8.0,05:51:39,1559735499,20:17:59,1559787479,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs,4764
150,2020-05-03,1588485600,76.7,42.6,58.9,76.7,42.6,58.9,47.2,71.6,0.0,0.0,0.0,,0.0,0.0,29.0,16.7,171.1,1013.9,35.2,7.9,296.7,25.7,9.0,05:48:23,1588506503,19:51:34,1588557094,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,5876
151,2015-12-30,1451458800,16.1,5.0,9.4,7.1,-10.2,-4.2,2.5,73.4,0.0,0.0,0.0,,0.0,5.0,31.1,21.9,228.8,1024.3,63.6,9.3,74.1,6.4,3.0,07:36:04,1451486164,16:46:47,1451519207,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1136
152,2020-11-15,1605420000,61.0,31.8,47.7,61.0,27.1,45.3,15.2,30.1,0.0,,0.0,,0.0,0.0,26.3,18.5,181.0,1022.7,1.3,9.4,216.8,10.1,5.0,07:19:55,1605446395,17:44:35,1605483875,0.0,Clear,Clear conditions throughout the day.,clear-day,obs,6309
153,2019-01-01,1546318800,69.1,51.8,63.7,69.1,51.8,63.7,58.3,83.3,0.0,0.0,0.0,,0.0,0.0,22.6,14.3,196.7,,58.3,9.9,61.8,5.3,3.0,07:30:00,1546345800,17:18:22,1546381102,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,4334
154,2019-11-04,1572847200,45.0,35.1,40.1,38.9,29.1,34.1,35.0,82.37,0.08,,29.17,,0.0,0.0,26.8,17.0,248.8,1013.0,80.7,9.9,68.7,3.0,2.0,06:30:43,1572870643,16:36:20,1572906980,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs,5175
155,2018-06-29,1530252000,92.3,67.3,80.5,87.9,67.3,78.7,34.7,21.4,0.0,0.0,0.0,,0.0,0.0,40.2,21.5,166.1,1001.9,66.2,9.9,267.0,23.1,9.0,05:34:14,1530272054,20:31:14,1530325874,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3808
156,2016-07-27,1469595600,92.2,73.4,82.0,99.2,73.4,85.5,71.4,72.5,0.0,0.0,0.0,,0.0,0.0,20.8,12.3,148.8,1013.5,25.0,9.8,281.0,24.2,9.0,05:50:02,1469616602,19:51:36,1469667096,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1835
157,2015-09-04,1441342800,91.1,74.0,80.5,96.1,74.0,82.7,69.8,71.4,0.0,0.0,0.0,,0.0,0.0,29.7,19.6,155.0,1007.0,9.1,9.9,196.2,17.1,7.0,06:58:41,1441367921,20:02:43,1441414963,0.71,Clear,Clear conditions throughout the day.,clear-day,obs,800
158,2020-02-12,1581483600,53.4,47.5,49.0,53.4,41.8,46.2,40.2,72.2,0.03,100.0,8.33,['rain'],0.0,0.0,24.2,13.7,108.2,1020.5,94.1,9.7,70.8,5.9,3.0,06:56:05,1581508565,17:40:47,1581547247,0.57,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,obs,5525
159,2019-09-12,1568271600,94.4,61.4,77.2,89.8,61.4,75.8,48.0,41.62,0.0,,0.0,,0.0,0.0,20.8,10.1,141.1,1014.1,0.0,9.9,440.5,23.8,9.0,06:35:07,1568295307,19:05:31,1568340331,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,5030
160,2015-10-22,1445497200,83.1,54.3,67.1,80.9,54.3,66.8,45.8,49.6,0.0,0.0,0.0,,0.0,0.0,,9.8,212.8,1013.2,15.1,9.9,184.7,16.0,7.0,07:21:22,1445523682,18:17:39,1445563059,0.34,Clear,Clear conditions throughout the day.,clear-day,obs,945
161,2019-07-13,1562990400,88.3,70.0,79.6,89.8,70.0,80.3,63.2,58.6,0.0,0.0,0.0,,0.0,0.0,21.9,11.4,286.8,1012.9,14.2,9.9,318.4,27.7,8.0,05:36:48,1563010608,20:28:12,1563064092,0.44,Clear,Clear conditions throughout the day.,clear-day,obs,5460
162,2016-10-14,1476428400,65.0,59.2,62.7,65.0,59.2,62.7,58.8,87.3,0.06,100.0,20.83,['rain'],0.0,0.0,28.8,17.3,210.8,1014.0,95.1,6.4,87.2,7.7,3.0,07:17:51,1476454671,18:33:06,1476495186,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,obs,1970
163,2015-04-29,1430290800,93.0,70.9,82.4,88.5,70.9,80.3,33.1,18.9,0.0,0.0,0.0,,0.0,0.0,18.3,9.7,97.2,1010.6,10.7,19.9,345.1,29.8,10.0,05:41:13,1430311273,19:08:23,1430359703,0.4,Clear,Clear conditions throughout the day.,clear-day,obs,416
164,2019-04-07,1554609600,73.3,50.0,61.6,73.3,50.0,61.6,54.0,77.2,0.01,100.0,4.17,['rain'],0.0,0.0,17.2,9.1,115.6,1018.8,45.5,9.6,120.7,10.2,6.0,07:09:10,1554635350,19:58:12,1554681492,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,4621
165,2020-06-18,1592463600,70.8,62.2,65.5,70.8,62.2,65.5,55.4,70.2,0.0,0.0,0.0,,0.0,0.0,,11.6,179.4,1013.8,57.5,9.8,236.7,20.4,9.0,05:42:19,1592484139,20:06:49,1592536009,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5933
166,2016-03-30,1459321200,63.9,51.4,57.4,63.9,51.4,57.4,42.9,59.2,0.0,0.0,0.0,,0.0,0.0,23.0,12.0,186.0,1014.8,24.3,9.9,276.4,23.8,9.0,06:41:42,1459345302,19:12:22,1459390342,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1423
167,2018-12-05,1543986000,34.4,25.3,30.0,32.6,18.6,24.8,20.1,66.1,0.01,,12.5,,0.0,0.0,20.8,7.3,162.4,1019.1,51.8,9.4,42.1,1.7,1.0,07:06:57,1544011617,16:35:00,1544045700,0.99,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,obs,4271
